vertiport_id,vertiport,phase,resource_type,resource_id,fpl_id,aircraft_id,state,description,start_sec,end_sec,start_time,end_time,duration_sec
미아,미아,departure,fato,fato-2,FPL0611001,UAM0033,procedure,engine start,25716.86,25956.86,07:08:36,07:12:36,240
광화문,광화문,departure,fato,fato-2,FPL1204001,UAM0049,procedure,engine start,25716.86,25956.86,07:08:36,07:12:36,240
가산,가산,departure,fato,fato-2,FPL1410001,UAM0021,procedure,engine start,25716.86,25956.86,07:08:36,07:12:36,240
잠실,잠실,departure,fato,fato-2,FPL0208001,UAM0004,procedure,engine start,25716.86,25956.86,07:08:36,07:12:36,240
목동,목동,arrival,fato,fato-2,FPL1005001,UAM0037,fatoLock,fato lock,25842.17,25902.17,07:10:42,07:11:42,60
여의도,여의도,arrival,fato,fato-1,FPL1001001,UAM0038,fatoLock,fato lock,25897.81,25957.81,07:11:37,07:12:37,60
목동,목동,arrival,fato,fato-2,FPL1005001,UAM0037,procedure,engine stop,25902.17,26082.17,07:11:42,07:14:42,180
강남,강남,arrival,fato,fato-2,FPL1413001,UAM0054,fatoLock,fato lock,25934.48,25994.48,07:12:14,07:13:14,60
여의도,여의도,arrival,fato,fato-1,FPL1001001,UAM0038,procedure,engine stop,25957.81,26137.81,07:12:37,07:15:37,180
마곡,마곡,arrival,fato,fato-1,FPL0515002,UAM0019,fatoLock,fato lock,25964,26024,07:12:43,07:13:43,60
목동,목동,arrival,fato,fato-1,FPL0805001,UAM0030,fatoLock,fato lock,25964,26024,07:12:43,07:13:43,60
사당,사당,arrival,fato,fato-1,FPL0908001,UAM0035,fatoLock,fato lock,25982.87,26042.87,07:13:02,07:14:02,60
광화문,광화문,arrival,fato,fato-1,FPL0112001,UAM0013,fatoLock,fato lock,25994,26054,07:13:13,07:14:13,60
잠실,잠실,arrival,fato,fato-1,FPL1602001,UAM0061,fatoLock,fato lock,25994,26054,07:13:13,07:14:13,60
강남,강남,arrival,fato,fato-2,FPL1413001,UAM0054,procedure,engine stop,25994.48,26174.48,07:13:14,07:16:14,180
마곡,마곡,arrival,fato,fato-2,FPL1215001,UAM0046,fatoLock,fato lock,26004,26064,07:13:23,07:14:23,60
가산,가산,arrival,fato,fato-1,FPL1714001,UAM0042,fatoLock,fato lock,26022.4,26082.4,07:13:42,07:14:42,60
마곡,마곡,arrival,fato,fato-1,FPL0515002,UAM0019,procedure,engine stop,26024,26204,07:13:43,07:16:43,180
목동,목동,arrival,fato,fato-1,FPL0805001,UAM0030,procedure,engine stop,26024,26204,07:13:43,07:16:43,180
