vertiport,vertiport_class,vertiport_lat_deg,vertiport_lon_deg,vertiport_angle_deg,s_id,node_id,semantic_id,display_id,node_type,source_layout_marker,local_x_cm,local_y_cm,local_z_cm,actor_x_cm,actor_y_cm,actor_z_cm,marker_x_cm,marker_y_cm,marker_z_cm,label_u_x_cm,label_u_y_cm,label_u_z_cm,airsim_x_m,airsim_y_m,airsim_z_m,lla_lon_deg,lla_lat_deg,lla_height_m,unreal_label_text,source_component_marker,source_component_label,trace_status,extraction_source
잠실,port,37.514368000000,127.069068000000,83.000000,S13,13,G4,S13 G4,gate,Cube13,3900.000000,2020.000000,160.000000,805125.737289,578216.861438,-29770.506159,803600.273114,582335.591684,-29612.328374,803600,582336,-29612,8036.002731,5823.355917,-296.123284,127.068894981513,37.513997050581,61.600153,13 G4 | U +803600 / +582336 / -29612,GroundNodeMarker_12,GroundNodeLabel_12,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
잠실,port,37.514368000000,127.069068000000,83.000000,S14,14,G3,S14 G3,gate,Cube14,5600.000000,2020.000000,160.000000,805125.737289,578216.861438,-29770.506159,803809.083907,584022.717886,-29614.125926,803809,584023,-29614,8038.090839,5840.227179,-296.141259,127.068918415634,37.513845023118,61.600280,14 G3 | U +803809 / +584023 / -29614,GroundNodeMarker_13,GroundNodeLabel_13,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
잠실,port,37.514368000000,127.069068000000,83.000000,S15,15,G2,S15 G2,gate,Cube15,7285.000000,2020.000000,160.000000,805125.737289,578216.861438,-29770.506159,804016.052252,585694.957680,-29615.907616,804016,585695,-29616,8040.160523,5856.949577,-296.159076,127.068941642889,37.513694337064,61.600452,15 G2 | U +804016 / +585695 / -29616,GroundNodeMarker_14,GroundNodeLabel_14,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
잠실,port,37.514368000000,127.069068000000,83.000000,S16,16,G1,S16 G1,gate,Cube16,8970.000000,2020.000000,160.000000,805125.737289,578216.861438,-29770.506159,804223.020597,587367.197475,-29617.689307,804223,587367,-29618,8042.230206,5873.671975,-296.176893,127.068964870051,37.513543651002,61.600667,16 G1 | U +804223 / +587367 / -29618,GroundNodeMarker_15,GroundNodeLabel_15,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
잠실,port,37.514368000000,127.069068000000,83.000000,S17,17,,S17,connector,Cube17,3900.000000,-15.000000,160.000000,805125.737289,578216.861438,-29770.506159,805619.861937,582085.630471,-29614.647239,805620,582086,-29615,8056.198619,5820.856305,-296.146472,127.069123443949,37.514019395748,61.600121,17 | U +805620 / +582086 / -29615,GroundNodeMarker_16,GroundNodeLabel_16,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
잠실,port,37.514368000000,127.069068000000,83.000000,S18,18,,S18,connector,Cube18,5600.000000,-15.000000,160.000000,805125.737289,578216.861438,-29770.506159,805828.672730,583772.756673,-29616.444790,805829,583773,-29616,8058.286727,5837.727567,-296.164448,127.069146877613,37.513867368240,61.600248,18 | U +805829 / +583773 / -29616,GroundNodeMarker_17,GroundNodeLabel_17,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
잠실,port,37.514368000000,127.069068000000,83.000000,S19,19,,S19,connector,Cube19,7285.000000,-15.000000,160.000000,805125.737289,578216.861438,-29770.506159,806035.641075,585444.996467,-29618.226481,806036,585445,-29618,8060.356411,5854.449965,-296.182265,127.069170104416,37.513716682142,61.600419,19 | U +806036 / +585445 / -29618,GroundNodeMarker_18,GroundNodeLabel_18,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
잠실,port,37.514368000000,127.069068000000,83.000000,S20,20,,S20,connector,Cube20,8970.000000,-15.000000,160.000000,805125.737289,578216.861438,-29770.506159,806242.609420,587117.236262,-29620.008171,806243,587117,-29620,8062.426094,5871.172363,-296.200082,127.069193331125,37.513565996036,61.600635,20 | U +806243 / +587117 / -29620,GroundNodeMarker_19,GroundNodeLabel_19,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
잠실,port,37.514368000000,127.069068000000,83.000000,S21,21,,S21,connector,Cube21,4750.000000,-15.000000,160.000000,805125.737289,578216.861438,-29770.506159,805724.267334,582929.193572,-29615.546014,805724,582929,-29616,8057.242673,5829.291936,-296.155460,127.069135160793,37.513943381995,61.600179,21 | U +805724 / +582929 / -29616,GroundNodeMarker_20,GroundNodeLabel_20,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
잠실,port,37.514368000000,127.069068000000,83.000000,S22,22,,S22,connector,Cube22,6443.000000,-15.000000,160.000000,805125.737289,578216.861438,-29770.506159,805932.218318,584609.372784,-29617.336164,805932,584609,-29617,8059.322183,5846.093728,-296.173362,127.069158497918,37.513791980478,61.600328,22 | U +805932 / +584609 / -29617,GroundNodeMarker_21,GroundNodeLabel_21,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
잠실,port,37.514368000000,127.069068000000,83.000000,S23,23,,S23,connector,Cube23,8128.000000,-15.000000,160.000000,805125.737289,578216.861438,-29770.506159,806139.186662,586281.612578,-29619.117855,806139,586282,-29619,8061.391867,5862.816126,-296.191179,127.069181724674,37.513641294376,61.600522,23 | U +806139 / +586282 / -29619,GroundNodeMarker_22,GroundNodeLabel_22,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
잠실,port,37.514368000000,127.069068000000,83.000000,S24,24,,S24,connector,Cube24,10015.000000,-15.000000,160.000000,805125.737289,578216.861438,-29770.506159,806370.966643,588154.322662,-29621.113137,806371,588154,-29621,8063.709666,5881.543227,-296.211131,127.069207735774,37.513472543817,61.600792,24 | U +806371 / +588154 / -29621,GroundNodeMarker_23,GroundNodeLabel_23,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
잠실,port,37.514368000000,127.069068000000,83.000000,S25,25,F2,S25 F2,pad,Cube25,11860.000000,-2050.000000,160.000000,805125.737289,578216.861438,-29770.506159,808617.176591,589735.389592,-29625.382873,808617,589735,-29625,8086.171766,5897.353896,-296.253829,127.069461628251,37.513329893738,61.601142,25 F2 | U +808617 / +589735 / -29625,GroundNodeMarker_24,GroundNodeLabel_24,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
잠실,port,37.514368000000,127.069068000000,83.000000,S26,26,F1,S26 F1,pad,Cube26,11860.000000,2020.000000,160.000000,805125.737289,578216.861438,-29770.506159,804577.998945,590235.312018,-29620.745144,804578,590235,-29621,8045.779989,5902.353120,-296.207451,127.069004707518,37.513285204265,61.601142,26 F1 | U +804578 / +590235 / -29621,GroundNodeMarker_25,GroundNodeLabel_25,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
잠실,port,37.514368000000,127.069068000000,83.000000,S27,27,,S27,branch,Cube27,11060.000000,-15.000000,160.000000,805125.737289,578216.861438,-29770.506159,806499.323866,589191.409063,-29622.218102,806499,589191,-29622,8064.993239,5891.914091,-296.222181,127.069222140386,37.513379091595,61.600965,27 | U +806499 / +589191 / -29622,GroundNodeMarker_26,GroundNodeLabel_26,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
잠실,port,37.514368000000,127.069068000000,83.000000,S28,28,,S28,branch,Cube28,11860.000000,-655.000000,160.000000,805125.737289,578216.861438,-29770.506159,807232.741010,589906.738925,-29623.793283,807233,589907,-29624,8072.327410,5899.067389,-296.237933,127.069305017766,37.513314576538,61.601113,28 | U +807233 / +589907 / -29624,GroundNodeMarker_27,GroundNodeLabel_27,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
잠실,port,37.514368000000,127.069068000000,83.000000,S29,29,,S29,branch,Cube29,11860.000000,625.000000,160.000000,805125.737289,578216.861438,-29770.506159,805962.434526,590063.962685,-29622.334734,805962,590064,-29622,8059.624345,5900.639627,-296.223347,127.069161317880,37.513300521863,61.601113,29 | U +805962 / +590064 / -29622,GroundNodeMarker_28,GroundNodeLabel_28,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
상암,port,37.562282000000,126.890156000000,38.000000,S01,1,G8,S01 G8,gate,Cube,3900.000000,-2050.000000,160.000000,-776125.833273,46452.540656,-29473.328597,-771791.419175,47242.262171,-29308.118548,-771791,47242,-29308,-7717.914192,472.422622,-293.081185,126.890646685512,37.562211212174,61.600152,1 G8 | U -771791 / +47242 / -29308,GroundNodeMarker_0,GroundNodeLabel_0,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
상암,port,37.562282000000,126.890156000000,38.000000,S02,2,G7,S02 G7,gate,Cube2,5600.000000,-2050.000000,160.000000,-776125.833273,46452.540656,-29473.328597,-770452.780701,48290.138419,-29306.568365,-770453,48290,-29307,-7704.527807,482.901384,-293.065684,126.890798306045,37.562116911845,61.600279,2 G7 | U -770453 / +48290 / -29307,GroundNodeMarker_1,GroundNodeLabel_1,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
상암,port,37.562282000000,126.890156000000,38.000000,S03,3,G6,S03 G6,gate,Cube3,7285.000000,-2050.000000,160.000000,-776125.833273,46452.540656,-29473.328597,-769125.953742,49328.768700,-29305.031860,-769126,49329,-29305,-7691.259537,493.287687,-293.050319,126.890948588374,37.562023443385,61.600450,3 G6 | U -769126 / +49329 / -29305,GroundNodeMarker_2,GroundNodeLabel_2,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
상암,port,37.562282000000,126.890156000000,38.000000,S04,4,G5,S04 G5,gate,Cube4,8970.000000,-2050.000000,160.000000,-776125.833273,46452.540656,-29473.328597,-767799.126783,50367.398981,-29303.495356,-767799,50367,-29303,-7677.991268,503.673990,-293.034954,126.891098870326,37.561929974732,61.600665,4 G5 | U -767799 / +50367 / -29303,GroundNodeMarker_3,GroundNodeLabel_3,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
상암,port,37.562282000000,126.890156000000,38.000000,S05,5,,S05,taxi,Cube5,3900.000000,-805.000000,160.000000,-776125.833273,46452.540656,-29473.328597,-772558.833776,48222.618648,-29309.122969,-772559,48223,-29309,-7725.588338,482.226186,-293.091230,126.890559930815,37.562122818978,61.600125,5 | U -772559 / +48223 / -29309,GroundNodeMarker_4,GroundNodeLabel_4,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
상암,port,37.562282000000,126.890156000000,38.000000,S06,6,,S06,taxi,Cube6,5600.000000,-805.000000,160.000000,-776125.833273,46452.540656,-29473.328597,-771220.195301,49270.494896,-29307.572786,-771220,49270,-29308,-7712.201953,492.704949,-293.075728,126.890711551279,37.562028518760,61.600252,6 | U -771220 / +49270 / -29308,GroundNodeMarker_5,GroundNodeLabel_5,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
상암,port,37.562282000000,126.890156000000,38.000000,S07,7,,S07,taxi,Cube7,7285.000000,-805.000000,160.000000,-776125.833273,46452.540656,-29473.328597,-769893.368342,50309.125177,-29306.036281,-769893,50309,-29306,-7698.933683,503.091252,-293.060363,126.890861833538,37.561935050409,61.600422,7 | U -769893 / +50309 / -29306,GroundNodeMarker_6,GroundNodeLabel_6,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
상암,port,37.562282000000,126.890156000000,38.000000,S08,8,,S08,taxi,Cube8,8970.000000,-805.000000,160.000000,-776125.833273,46452.540656,-29473.328597,-768566.541384,51347.755458,-29304.499776,-768567,51348,-29304,-7685.665414,513.477555,-293.044998,126.891012115422,37.561841581865,61.600637,8 | U -768567 / +51348 / -29304,GroundNodeMarker_7,GroundNodeLabel_7,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
상암,port,37.562282000000,126.890156000000,38.000000,S09,9,,S09,taxi,Cube9,3900.000000,775.000000,160.000000,-776125.833273,46452.540656,-29473.328597,-773532.741461,49466.765824,-29310.397655,-773533,49467,-29310,-7735.327415,494.667658,-293.103977,126.890449832781,37.562010641175,61.600125,9 | U -773533 / +49467 / -29310,GroundNodeMarker_8,GroundNodeLabel_8,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
상암,port,37.562282000000,126.890156000000,38.000000,S10,10,,S10,taxi,Cube10,5600.000000,775.000000,160.000000,-776125.833273,46452.540656,-29473.328597,-772194.102987,50514.642072,-29308.847472,-772194,50515,-29309,-7721.941030,505.146421,-293.088475,126.890601453157,37.561916341096,61.600252,10 | U -772194 / +50515 / -29309,GroundNodeMarker_9,GroundNodeLabel_9,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
상암,port,37.562282000000,126.890156000000,38.000000,S11,11,,S11,taxi,Cube11,7285.000000,775.000000,160.000000,-776125.833273,46452.540656,-29473.328597,-770867.276028,51553.272353,-29307.310968,-770867,51553,-29307,-7708.672760,515.532724,-293.073110,126.890751735328,37.561822872883,61.600423,11 | U -770867 / +51553 / -29307,GroundNodeMarker_10,GroundNodeLabel_10,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
상암,port,37.562282000000,126.890156000000,38.000000,S12,12,,S12,taxi,Cube12,8970.000000,775.000000,160.000000,-776125.833273,46452.540656,-29473.328597,-769540.449069,52591.902634,-29305.774463,-769540,52592,-29306,-7695.404491,525.919026,-293.057745,126.890902017124,37.561729404478,61.600638,12 | U -769540 / +52592 / -29306,GroundNodeMarker_11,GroundNodeLabel_11,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
상암,port,37.562282000000,126.890156000000,38.000000,S13,13,G4,S13 G4,gate,Cube13,3900.000000,2020.000000,160.000000,-776125.833273,46452.540656,-29473.328597,-774300.156062,50447.122301,-29311.402076,-774300,50447,-29311,-7743.001561,504.471223,-293.114021,126.890363078550,37.561922247831,61.600153,13 G4 | U -774300 / +50447 / -29311,GroundNodeMarker_12,GroundNodeLabel_12,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
상암,port,37.562282000000,126.890156000000,38.000000,S14,14,G3,S14 G3,gate,Cube14,5600.000000,2020.000000,160.000000,-776125.833273,46452.540656,-29473.328597,-772961.517587,51494.998549,-29309.851893,-772962,51495,-29310,-7729.615176,514.949985,-293.098519,126.890514698856,37.561827947863,61.600280,14 G3 | U -772962 / +51495 / -29310,GroundNodeMarker_13,GroundNodeLabel_13,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
상암,port,37.562282000000,126.890156000000,38.000000,S15,15,G2,S15 G2,gate,Cube15,7285.000000,2020.000000,160.000000,-776125.833273,46452.540656,-29473.328597,-771634.690628,52533.628830,-29308.315388,-771635,52534,-29308,-7716.346906,525.336288,-293.083154,126.890664980958,37.561734479759,61.600451,15 G2 | U -771635 / +52534 / -29308,GroundNodeMarker_14,GroundNodeLabel_14,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
상암,port,37.562282000000,126.890156000000,38.000000,S16,16,G1,S16 G1,gate,Cube16,8970.000000,2020.000000,160.000000,-776125.833273,46452.540656,-29473.328597,-770307.863670,53572.259111,-29306.778884,-770308,53572,-29307,-7703.078637,535.722591,-293.067789,126.890815262684,37.561641011463,61.600666,16 G1 | U -770308 / +53572 / -29307,GroundNodeMarker_15,GroundNodeLabel_15,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
상암,port,37.562282000000,126.890156000000,38.000000,S17,17,,S17,connector,Cube17,3900.000000,-15.000000,160.000000,-776125.833273,46452.540656,-29473.328597,-773045.787619,48844.692236,-29309.760312,-773046,48845,-29310,-7730.457876,488.446922,-293.097603,126.890504881757,37.562066730089,61.600120,17 | U -773046 / +48845 / -29310,GroundNodeMarker_16,GroundNodeLabel_16,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
상암,port,37.562282000000,126.890156000000,38.000000,S18,18,,S18,connector,Cube18,5600.000000,-15.000000,160.000000,-776125.833273,46452.540656,-29473.328597,-771707.149144,49892.568484,-29308.210129,-771707,49893,-29308,-7717.071491,498.925685,-293.082101,126.890656502177,37.561972429941,61.600247,18 | U -771707 / +49893 / -29308,GroundNodeMarker_17,GroundNodeLabel_17,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
상암,port,37.562282000000,126.890156000000,38.000000,S19,19,,S19,connector,Cube19,7285.000000,-15.000000,160.000000,-776125.833273,46452.540656,-29473.328597,-770380.322185,50931.198765,-29306.673624,-770380,50931,-29307,-7703.803222,509.311988,-293.066736,126.890806784392,37.561878961659,61.600418,19 | U -770380 / +50931 / -29307,GroundNodeMarker_18,GroundNodeLabel_18,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
상암,port,37.562282000000,126.890156000000,38.000000,S20,20,,S20,connector,Cube20,8970.000000,-15.000000,160.000000,-776125.833273,46452.540656,-29473.328597,-769053.495227,51969.829046,-29305.137120,-769053,51970,-29305,-7690.534952,519.698290,-293.051371,126.890957066232,37.561785493184,61.600633,20 | U -769053 / +51970 / -29305,GroundNodeMarker_19,GroundNodeLabel_19,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
상암,port,37.562282000000,126.890156000000,38.000000,S21,21,,S21,connector,Cube21,4750.000000,-15.000000,160.000000,-776125.833273,46452.540656,-29473.328597,-772376.468381,49368.630360,-29308.985221,-772376,49369,-29309,-7723.764684,493.686304,-293.089852,126.890580692015,37.562019580040,61.600178,21 | U -772376 / +49369 / -29309,GroundNodeMarker_20,GroundNodeLabel_20,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
상암,port,37.562282000000,126.890156000000,38.000000,S22,22,,S22,connector,Cube22,6443.000000,-15.000000,160.000000,-776125.833273,46452.540656,-29473.328597,-771043.341947,50412.191824,-29307.441421,-771043,50412,-29307,-7710.433419,504.121918,-293.074414,126.890731687925,37.561925668089,61.600327,22 | U -771043 / +50412 / -29307,GroundNodeMarker_21,GroundNodeLabel_21,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
상암,port,37.562282000000,126.890156000000,38.000000,S23,23,,S23,connector,Cube23,8128.000000,-15.000000,160.000000,-776125.833273,46452.540656,-29473.328597,-769716.514989,51450.822105,-29305.904916,-769717,51451,-29306,-7697.165150,514.508221,-293.059049,126.890881969953,37.561832199710,61.600520,23 | U -769717 / +51451 / -29306,GroundNodeMarker_22,GroundNodeLabel_22,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
상암,port,37.562282000000,126.890156000000,38.000000,S24,24,,S24,connector,Cube24,10015.000000,-15.000000,160.000000,-776125.833273,46452.540656,-29473.328597,-768230.626282,52613.964740,-29304.184213,-768231,52614,-29304,-7682.306263,526.139647,-293.041842,126.891050267540,37.561727525992,61.600788,24 | U -768231 / +52614 / -29304,GroundNodeMarker_23,GroundNodeLabel_23,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
상암,port,37.562282000000,126.890156000000,38.000000,S25,25,F2,S25 F2,pad,Cube25,11860.000000,-2050.000000,160.000000,-776125.833273,46452.540656,-29473.328597,-765523.441377,52148.788603,-29300.860045,-765523,52149,-29301,-7655.234414,521.487886,-293.008600,126.891356623068,37.561769663063,61.601137,25 F2 | U -765523 / +52149 / -29301,GroundNodeMarker_24,GroundNodeLabel_24,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
상암,port,37.562282000000,126.890156000000,38.000000,S26,26,F1,S26 F1,pad,Cube26,11860.000000,2020.000000,160.000000,-776125.833273,46452.540656,-29473.328597,-768032.178263,55353.648733,-29304.143573,-768032,55354,-29304,-7680.321783,553.536487,-293.041436,126.891073015039,37.561480700404,61.601139,26 F1 | U -768032 / +55354 / -29304,GroundNodeMarker_25,GroundNodeLabel_25,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
상암,port,37.562282000000,126.890156000000,38.000000,S27,27,,S27,branch,Cube27,11060.000000,-15.000000,160.000000,-776125.833273,46452.540656,-29473.328597,-767407.757337,53258.100434,-29303.231307,-767408,53258,-29303,-7674.077573,532.581004,-293.032313,126.891143468704,37.561669558725,61.600961,27 | U -767408 / +53258 / -29303,GroundNodeMarker_26,GroundNodeLabel_26,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
상암,port,37.562282000000,126.890156000000,38.000000,S28,28,,S28,branch,Cube28,11860.000000,-655.000000,160.000000,-776125.833273,46452.540656,-29473.328597,-766383.315567,53247.260318,-29301.985480,-766383,53247,-29302,-7663.833156,532.472603,-293.019855,126.891259415647,37.561670620658,61.601108,28 | U -766383 / +53247 / -29302,GroundNodeMarker_27,GroundNodeLabel_27,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
상암,port,37.562282000000,126.890156000000,38.000000,S29,29,,S29,branch,Cube29,11860.000000,625.000000,160.000000,-776125.833273,46452.540656,-29473.328597,-767172.304072,54255.177018,-29303.018137,-767172,54255,-29303,-7671.723041,542.551770,-293.030181,126.891170221967,37.561579742966,61.601109,29 | U -767172 / +54255 / -29303,GroundNodeMarker_28,GroundNodeLabel_28,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
용산,port,37.529096000000,126.958391000000,76.000000,S01,1,G8,S01 G8,gate,Cube,3900.000000,-2050.000000,160.000000,-173327.776164,415125.079609,-29159.091332,-170395.903662,418414.008666,-29000.443026,-170396,418414,-29000,-1703.959037,4184.140087,-290.004430,126.958722771074,37.528799733814,61.600153,1 G8 | U -170396 / +418414 / -29000,GroundNodeMarker_0,GroundNodeLabel_0,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
용산,port,37.529096000000,126.958391000000,76.000000,S02,2,G7,S02 G7,gate,Cube2,5600.000000,-2050.000000,160.000000,-173327.776164,415125.079609,-29159.091332,-169984.980354,420063.596828,-29001.408583,-169985,420064,-29001,-1699.849804,4200.635968,-290.014086,126.958769297805,37.528651114632,61.600281,2 G7 | U -169985 / +420064 / -29001,GroundNodeMarker_1,GroundNodeLabel_1,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
