sim_time,gid,Lmax_1s,Lmax_w
6:39:00,4942,62.8,72.8
6:39:00,4542,65.1,75.1
6:39:00,4548,65,75
6:39:00,5844,65.8,75.8
6:39:00,5948,65.2,75.2
6:39:00,3852,65.5,75.5
6:39:00,5042,66,76
6:39:10,6553,63.7,73.7
6:39:10,4241,65.4,75.4
6:39:10,4646,65.2,75.2
6:39:10,4652,66,76
6:39:10,6340,65.8,75.8
6:39:10,5959,66,76
6:39:10,6247,59.1,69.1
6:39:10,5741,63.1,73.1
6:39:10,5841,59.9,69.9
6:39:10,5441,61.6,71.6
6:39:10,5352,60.1,70.1
6:39:10,4645,65.2,75.2
6:39:10,5544,59.5,69.5
6:39:10,4755,65.8,75.8
6:39:10,4446,59.3,69.3
6:39:10,4452,59,69
6:39:10,4747,59.5,69.5
6:39:10,5651,60.3,70.3
6:39:10,5142,60.3,70.3
6:39:10,4352,59,69
6:39:10,6347,59.1,69.1
6:39:10,4448,59.4,69.4
6:39:10,5055,61.7,71.7
6:39:10,6044,59.8,69.8
6:39:10,6346,59.6,69.6
6:39:10,6550,59.7,69.7
6:39:10,4943,59.7,69.7
6:39:10,4542,65.1,75.1
6:39:10,4548,59.5,69.5
6:39:10,5844,65.5,75.5
6:39:10,5949,65.2,75.2
6:39:10,3851,65.2,75.2
6:39:10,5042,65.8,75.8
6:39:10,4447,66,76
6:39:19,6553,65.5,75.5
6:39:19,4242,65.5,75.5
6:39:19,4647,65.1,75.1
6:39:19,4652,66,76
6:39:19,6440,66,76
6:39:19,5959,66,76
6:39:19,6347,59.1,69.1
6:39:19,5641,65.9,75.9
6:39:19,5741,62.4,72.4
6:39:19,5441,60.5,70.5
6:39:19,5252,61.1,71.1
6:39:19,4744,65.2,75.2
6:39:19,5444,59.5,69.5
6:39:19,4855,65.6,75.6
6:39:19,4546,59.6,69.6
6:39:19,4352,59,69
6:39:19,4748,59.6,69.6
6:39:19,5651,60,70
6:39:19,5242,61.7,71.7
6:39:19,4452,59,69
6:39:19,6247,59.1,69.1
6:39:19,4548,59.5,69.5
6:39:19,4955,63.1,73.1
6:39:19,6044,60.1,70.1
6:39:19,6346,59.1,69.1
6:39:19,6550,61.8,71.8
6:39:19,4943,59.9,69.9
6:39:19,4541,65.2,75.2
6:39:19,5943,65.5,75.5
6:39:19,5843,65.4,75.4
6:39:19,5949,65.1,75.1
6:39:19,3851,65.3,75.3
6:39:19,5042,65.7,75.7
6:39:19,4447,65.7,75.7
6:39:29,6452,65,75
6:39:29,4243,66,76
6:39:29,4547,65.2,75.2
6:39:29,6540,65.3,75.3
6:39:29,5959,66,76
6:39:29,6347,61.3,71.3
6:39:29,5641,65.5,75.5
6:39:29,5342,61.9,71.9
6:39:29,5252,61.5,71.5
6:39:29,4744,65.3,75.3
6:39:29,5444,60.7,70.7
6:39:29,4856,65.3,75.3
6:39:29,4645,59.4,69.4
6:39:29,4252,59.4,69.4
6:39:29,4749,59.3,69.3
6:39:29,5652,59.9,69.9
6:39:29,4451,59,69
6:39:29,6147,59.1,69.1
6:39:29,4548,59.5,69.5
6:39:29,4955,62.8,72.8
6:39:29,6045,61,71
6:39:29,6549,60.4,70.4
6:39:29,4943,60.7,70.7
6:39:29,4541,65.3,75.3
6:39:29,5943,65.7,75.7
6:39:29,5949,65.2,75.2
6:39:29,3851,65.1,75.1
6:39:29,5042,65.8,75.8
6:39:29,4447,65.5,75.5
6:39:29,4947,66,76
6:39:40,6352,66,76
6:39:40,4243,66,76
6:39:40,4546,65.2,75.2
6:39:40,6540,65.5,75.5
6:39:40,5959,66,76
6:39:40,6447,64.9,74.9
6:39:40,5541,61.5,71.5
6:39:40,5641,65.7,75.7
6:39:40,5242,61.9,71.9
6:39:40,5152,65.9,75.9
6:39:40,4743,65.5,75.5
6:39:40,5344,59.5,69.5
6:39:40,4856,66,76
6:39:40,4645,59.5,69.5
6:39:40,4252,59.3,69.3
6:39:40,4649,59.1,69.1
6:39:40,5652,60.4,70.4
6:39:40,5341,60,70
6:39:40,4551,59,69
6:39:40,6146,59.8,69.8
6:39:40,4549,59.6,69.6
6:39:40,4855,59.9,69.9
6:39:40,6045,60,70
6:39:40,6347,59.1,69.1
6:39:40,6549,59.8,69.8
6:39:40,5044,62.6,72.6
6:39:40,4641,65.3,75.3
6:39:40,4547,59.4,69.4
6:39:40,5943,66,76
6:39:40,5949,65.1,75.1
6:39:40,3851,65.1,75.1
6:39:40,5042,65.9,75.9
6:39:40,4447,65.4,75.4
6:39:40,4947,65.6,75.6
6:39:50,6352,65.9,75.9
6:39:50,4244,65.5,75.5
6:39:50,4446,65.3,75.3
6:39:50,6640,65.2,75.2
6:39:50,5959,66,76
6:39:50,6448,64.9,74.9
6:39:50,5441,61.6,71.6
6:39:50,5541,61.4,71.4
6:39:50,5242,61.9,71.9
6:39:50,5152,66,76
6:39:50,4743,65.2,75.2
6:39:50,5245,61.4,71.4
6:39:50,4956,66,76
6:39:50,4745,59.7,69.7
6:39:50,4152,59.2,69.2
6:39:50,4650,59,69
6:39:50,5752,60.5,70.5
6:39:50,4550,59,69
6:39:50,6146,59.5,69.5
6:39:50,4855,59.7,69.7
6:39:50,6046,60.3,70.3
6:39:50,6247,59.1,69.1
6:39:50,6548,59.1,69.1
6:39:50,5144,62.2,72.2
6:39:50,4640,59.4,69.4
6:39:50,4546,59.4,69.4
6:39:50,5943,66,76
6:39:50,5949,65.2,75.2
6:39:50,3851,65.1,75.1
6:39:50,5042,66,76
6:39:50,4547,65.3,75.3
6:39:50,4947,65.8,75.8
6:40:00,6252,65.2,75.2
6:40:00,4244,65.7,75.7
6:40:00,4447,65.2,75.2
6:40:00,6641,65.3,75.3
6:40:00,5959,66,76
6:40:00,6548,64.9,74.9
6:40:00,5441,66,76
6:40:00,5143,63,73
6:40:00,5153,66,76
6:40:00,4742,65.4,75.4
6:40:00,5245,59.9,69.9
6:40:00,4956,66,76
6:40:00,4746,59.6,69.6
6:40:00,4052,65,75
6:40:00,4650,59.3,69.3
6:40:00,5853,59.6,69.6
6:40:00,6245,59.5,69.5
6:40:00,4755,60.2,70.2
6:40:00,6046,60,70
6:40:00,6147,59.1,69.1
6:40:00,4540,59.5,69.5
6:40:00,4446,59.9,69.9
6:40:00,6042,65.6,75.6
6:40:00,6043,65.3,75.3
6:40:00,6049,65.3,75.3
6:40:00,3851,65.2,75.2
6:40:00,4942,65.9,75.9
6:40:00,4548,65.3,75.3
6:40:00,4947,65.9,75.9
6:40:10,6252,65.1,75.1
6:40:10,4345,65.4,75.4
6:40:10,4347,65.1,75.1
6:40:10,6741,65.3,75.3
6:40:10,6548,65.2,75.2
6:40:10,5342,60.5,70.5
6:40:10,5441,65.9,75.9
6:40:10,5143,61.5,71.5
6:40:10,5054,66,76
6:40:10,4741,65.8,75.8
6:40:10,5145,61.2,71.2
6:40:10,4956,66,76
6:40:10,4747,59.5,69.5
6:40:10,4052,65,75
6:40:10,4750,59.3,69.3
6:40:10,5853,59.7,69.7
6:40:10,5542,66,76
6:40:10,6244,59.6,69.6
6:40:10,4755,62.3,72.3
6:40:10,6147,59.1,69.1
6:40:10,6447,59.1,69.1
6:40:10,4446,59.4,69.4
6:40:10,6042,65.6,75.6
6:40:10,6049,65.2,75.2
6:40:10,3851,65.1,75.1
6:40:10,4942,65.7,75.7
6:40:10,4548,65.1,75.1
6:40:10,4947,65.9,75.9
6:40:19,6153,65.9,75.9
6:40:19,4345,65.4,75.4
6:40:19,4447,66,76
6:40:19,6742,65.5,75.5
6:40:19,6648,65.3,75.3
6:40:19,5242,62,72
6:40:19,5341,65.7,75.7
6:40:19,5043,63.3,73.3
6:40:19,5054,65.8,75.8
6:40:19,4641,65.5,75.5
6:40:19,5146,59.7,69.7
6:40:19,4956,66,76
6:40:19,4747,59.5,69.5
6:40:19,4053,65,75
6:40:19,4850,59.3,69.3
6:40:19,5953,59.5,69.5
6:40:19,5542,66,76
6:40:19,4750,59.3,69.3
6:40:19,6244,59.6,69.6
6:40:19,4654,62.8,72.8
6:40:19,6147,59.1,69.1
6:40:19,6047,59.1,69.1
6:40:19,6447,59.1,69.1
6:40:19,6043,60,70
6:40:19,6049,59.7,69.7
6:40:19,3850,65.2,75.2
6:40:19,4942,65.5,75.5
6:40:19,4548,65.1,75.1
6:40:19,4947,65.7,75.7
6:40:30,6153,66,76
6:40:30,4445,66,76
6:40:30,4447,66,76
6:40:30,6743,65.6,75.6
6:40:30,6648,65.3,75.3
6:40:30,5242,61.7,71.7
6:40:30,5341,66,76
6:40:30,5043,66,76
6:40:30,5055,66,76
6:40:30,4641,65.5,75.5
6:40:30,5046,59.6,69.6
6:40:30,4956,66,76
6:40:30,4748,59.7,69.7
6:40:30,4053,65,75
6:40:30,4850,59.5,69.5
6:40:30,6053,59.6,69.6
6:40:30,5642,65.8,75.8
6:40:30,6143,59.8,69.8
6:40:30,4554,60.5,70.5
6:40:30,6047,59.1,69.1
6:40:30,5948,59.1,69.1
6:40:30,6347,59.1,69.1
6:40:30,4347,59.4,69.4
6:40:30,6043,59.8,69.8
6:40:30,6049,59.5,69.5
6:40:30,3850,65.1,75.1
6:40:30,4942,59.7,69.7
6:40:30,4548,59.5,69.5
6:40:30,4947,65.8,75.8
6:40:40,6254,66,76
6:40:40,4445,66,76
6:40:40,4447,66,76
6:40:40,6743,65.8,75.8
6:40:40,6648,66,76
6:40:40,5143,61.4,71.4
6:40:40,5242,66,76
6:40:40,4943,65.7,75.7
6:40:40,5055,66,76
6:40:40,4540,65.1,75.1
6:40:40,5047,59.4,69.4
6:40:40,4956,66,76
6:40:40,4749,59.4,69.4
6:40:40,3954,65.1,75.1
6:40:40,4951,65.3,75.3
6:40:40,5952,59.5,69.5
6:40:40,5642,66,76
6:40:40,6143,59.7,69.7
6:40:40,4553,59.3,69.3
6:40:40,5948,59.2,69.2
6:40:40,6247,59.1,69.1
6:40:40,5241,61.4,71.4
6:40:40,4448,59.7,69.7
6:40:40,6044,59.9,69.9
6:40:40,6049,59.4,69.4
6:40:40,3950,65.1,75.1
6:40:40,4548,59.5,69.5
6:40:40,4946,65.4,75.4
6:40:40,6443,66,76
6:40:49,6254,66,76
6:40:49,4444,66,76
6:40:49,4447,66,76
6:40:49,6744,65.7,75.7
6:40:49,6649,66,76
6:40:49,5143,61.6,71.6
6:40:49,5242,65.8,75.8
6:40:49,4843,65.3,75.3
6:40:49,4955,66,76
6:40:49,4540,65.3,75.3
6:40:49,4947,59.6,69.6
6:40:49,4956,66,76
6:40:49,4649,59.1,69.1
6:40:49,3954,65.1,75.1
6:40:49,4951,65.7,75.7
6:40:49,5952,59.5,69.5
6:40:49,5741,65.8,75.8
6:40:49,6042,59.9,69.9
6:40:49,4453,60.5,70.5
6:40:49,5948,59.3,69.3
6:40:49,5848,59.3,69.3
6:40:49,6247,59.1,69.1
6:40:49,5341,60.3,70.3
6:40:49,4242,59.9,69.9
6:40:49,4448,59.4,69.4
6:40:49,6045,60.4,70.4
6:40:49,6044,59.9,69.9
6:40:49,6048,59.5,69.5
6:40:49,3949,65.2,75.2
6:40:49,4943,60.1,70.1
6:40:49,4547,59.4,69.4
6:40:49,4946,65.3,75.3
6:40:49,6443,66,76
6:40:59,6254,66,76
6:40:59,4444,66,76
6:40:59,4447,66,76
6:40:59,6644,65.6,75.6
6:40:59,6649,66,76
6:40:59,5043,63,73
6:40:59,5141,66,76
6:40:59,4843,65.8,75.8
6:40:59,4855,65.4,75.4
6:40:59,4948,59,69
6:40:59,4650,59,69
6:40:59,3854,65.7,75.7
6:40:59,5051,65.8,75.8
6:40:59,5951,59.7,69.7
6:40:59,5741,66,76
6:40:59,6042,59.8,69.8
6:40:59,4453,61.3,71.3
6:40:59,5849,59.4,69.4
6:40:59,5949,59.5,69.5
6:40:59,6147,59.1,69.1
6:40:59,5441,60.7,70.7
6:40:59,4242,59.7,69.7
6:40:59,4548,59.6,69.6
6:40:59,6045,60.6,70.6
6:40:59,6048,59.1,69.1
6:40:59,3949,59.4,69.4
6:40:59,5044,61.4,71.4
6:40:59,4547,59.4,69.4
6:40:59,4946,65.3,75.3
6:40:59,6443,66,76
6:41:10,6355,66,76
6:41:10,4443,66,76
6:41:10,4447,66,76
6:41:10,6645,65.6,75.6
6:41:10,6649,66,76
6:41:10,4944,60.3,70.3
6:41:10,5142,65.8,75.8
6:41:10,4743,65.6,75.6
6:41:10,4856,65.4,75.4
6:41:10,4848,59,69
6:41:10,4650,59.4,69.4
6:41:10,3854,65.1,75.1
6:41:10,5151,66,76
6:41:10,5950,59.8,69.8
6:41:10,5841,65.8,75.8
6:41:10,5051,65.8,75.8
6:41:10,5942,60,70
6:41:10,4352,59,69
6:41:10,5949,59.5,69.5
6:41:10,6047,59.8,69.8
6:41:10,5441,61.3,71.3
6:41:10,4243,61.4,71.4
6:41:10,4549,59.4,69.4
6:41:10,6046,60.3,70.3
6:41:10,6045,59.9,69.9
6:41:10,4049,59.5,69.5
6:41:10,5044,62.2,72.2
6:41:10,4546,59.4,69.4
6:41:10,4946,59.6,69.6
6:41:10,6443,65.9,75.9
6:41:20,6355,66,76
6:41:20,4443,66,76
6:41:20,6645,66,76
6:41:20,6649,66,76
6:41:20,4944,60.4,70.4
6:41:20,5042,66,76
6:41:20,4742,65.3,75.3
6:41:20,4956,66,76
6:41:20,4849,59,69
6:41:20,4750,59.3,69.3
6:41:20,3754,65.1,75.1
6:41:20,5151,66,76
6:41:20,5950,59.9,69.9
6:41:20,5841,65.4,75.4
6:41:20,5251,62.7,72.7
6:41:20,4352,59.3,69.3
6:41:20,6048,59.1,69.1
6:41:20,5541,62,72
6:41:20,4243,61.1,71.1
6:41:20,4549,59.5,69.5
6:41:20,5946,60.4,70.4
6:41:20,6046,60.3,70.3
6:41:20,5947,60.1,70.1
6:41:20,4050,59.5,69.5
6:41:20,5143,62,72
6:41:20,4546,59.5,69.5
6:41:20,4846,59.5,69.5
6:41:20,6443,66,76
6:41:29,6355,66,76
6:41:29,4443,66,76
6:41:29,6544,66,76
6:41:29,6649,66,76
6:41:29,4845,60.3,70.3
6:41:29,5042,66,76
6:41:29,4742,65.5,75.5
6:41:29,4956,66,76
6:41:29,4749,59,69
6:41:29,4850,59.3,69.3
6:41:29,3754,66,76
6:41:29,5150,66,76
6:41:29,5849,59.5,69.5
6:41:29,5942,65.7,75.7
6:41:29,5841,65.5,75.5
6:41:29,5252,60.6,70.6
6:41:29,4252,59.5,69.5
6:41:29,5951,59.7,69.7
6:41:29,5948,59.1,69.1
6:41:29,5641,65.9,75.9
6:41:29,4244,59.9,69.9
6:41:29,4650,59,69
6:41:29,5946,60.4,70.4
6:41:29,5947,59.6,69.6
6:41:29,4050,59.3,69.3
6:41:29,5143,62.7,72.7
6:41:29,4446,59.3,69.3
6:41:29,4846,59.5,69.5
6:41:29,6442,65.9,75.9
6:41:40,6355,66,76
6:41:40,4443,66,76
6:41:40,6544,66,76
6:41:40,6649,66,76
6:41:40,4845,59.7,69.7
6:41:40,5042,66,76
6:41:40,4741,65.7,75.7
6:41:40,4956,66,76
6:41:40,4242,65.4,75.4
6:41:40,4749,59.3,69.3
6:41:40,4850,59.4,69.4
6:41:40,3753,66,76
6:41:40,5250,65.5,75.5
6:41:40,5848,59.3,69.3
6:41:40,5942,65.3,75.3
6:41:40,5150,65.6,75.6
6:41:40,5741,65.9,75.9
6:41:40,5352,60.5,70.5
6:41:40,4152,59.3,69.3
6:41:40,5951,59.6,69.6
6:41:40,5952,59.6,69.6
6:41:40,4244,60.3,70.3
6:41:40,4650,59,69
6:41:40,5847,60.1,70.1
6:41:40,4051,59.2,69.2
6:41:40,5143,60.8,70.8
6:41:40,4447,59.5,69.5
6:41:40,4746,59.6,69.6
6:41:40,6442,65.9,75.9
6:41:50,6355,66,76
6:41:50,4443,66,76
6:41:50,6543,66,76
6:41:50,4746,59.6,69.6
6:41:50,5042,66,76
6:41:50,4641,65.3,75.3
6:41:50,4956,66,76
6:41:50,4242,65.9,75.9
6:41:50,4650,59,69
6:41:50,4951,65.4,75.4
6:41:50,3753,66,76
6:41:50,5249,66,76
6:41:50,5948,59.2,69.2
6:41:50,6042,65.5,75.5
6:41:50,5250,66,76
6:41:50,5741,65.9,75.9
6:41:50,5452,61.1,71.1
6:41:50,4152,59.1,69.1
6:41:50,5952,59.6,69.6
6:41:50,5847,59.9,69.9
6:41:50,4345,59.7,69.7
6:41:50,4749,59.3,69.3
6:41:50,5747,59.6,69.6
6:41:50,5848,59.7,69.7
6:41:50,4052,59.3,69.3
6:41:50,5242,60.4,70.4
6:41:50,4347,59.3,69.3
6:41:50,4747,59.4,69.4
6:41:50,6442,66,76
6:42:00,6355,66,76
6:42:00,4443,66,76
6:42:00,6443,66,76
6:42:00,4746,65.2,75.2
6:42:00,5042,66,76
6:42:00,4640,65.4,75.4
6:42:00,4956,66,76
6:42:00,4243,66,76
6:42:00,4650,59,69
6:42:00,4951,65.7,75.7
6:42:00,3752,66,76
6:42:00,5349,65.6,75.6
6:42:00,5948,59.1,69.1
6:42:00,6043,65.5,75.5
6:42:00,5249,65.9,75.9
6:42:00,5641,64.9,74.9
6:42:00,5452,60.4,70.4
6:42:00,4152,64.9,74.9
6:42:00,5953,59.5,69.5
6:42:00,6053,59.6,69.6
6:42:00,5847,60,70
6:42:00,5841,59.9,69.9
6:42:00,4345,59.9,69.9
6:42:00,4749,59,69
6:42:00,5746,59.7,69.7
6:42:00,5747,59.6,69.6
6:42:00,5849,59.1,69.1
6:42:00,5242,60.5,70.5
6:42:00,4448,59.6,69.6
6:42:00,4747,59.5,69.5
6:42:00,6442,66,76
6:42:10,6443,66,76
6:42:10,4747,65.2,75.2
6:42:10,5042,66,76
6:42:10,4540,65.2,75.2
6:42:10,4956,66,76
6:42:10,4244,65.9,75.9
6:42:10,4551,59,69
6:42:10,5051,65.8,75.8
6:42:10,3852,66,76
6:42:10,5349,65.5,75.5
6:42:10,6047,59.5,69.5
6:42:10,6044,65.7,75.7
6:42:10,5641,66,76
6:42:10,5552,60,70
6:42:10,4052,65,75
6:42:10,6053,59.6,69.6
6:42:10,5953,59.6,69.6
6:42:10,5746,59.9,69.9
6:42:10,5941,59.7,69.7
6:42:10,4446,59.6,69.6
6:42:10,4849,59,69
6:42:10,5646,59.7,69.7
6:42:10,5849,60.1,70.1
6:42:10,4252,59.4,69.4
6:42:10,5341,61.3,71.3
6:42:10,4448,59.4,69.4
6:42:10,4748,59.4,69.4
6:42:10,6442,66,76
6:42:20,6443,66,76
6:42:20,4747,65.4,75.4
6:42:20,4540,65.3,75.3
6:42:20,4956,66,76
6:42:20,4244,65.2,75.2
6:42:20,4451,59,69
6:42:20,5051,66,76
6:42:20,3852,66,76
6:42:20,5449,66,76
6:42:20,6147,59.1,69.1
6:42:20,6044,65.6,75.6
6:42:20,5541,66,76
6:42:20,5652,59.8,69.8
6:42:20,4053,65,75
6:42:20,5953,59.5,69.5
6:42:20,5853,59.7,69.7
6:42:20,5746,60.1,70.1
6:42:20,5942,59.8,69.8
6:42:20,4446,59.3,69.3
6:42:20,4948,59,69
6:42:20,5646,59.5,69.5
6:42:20,5850,60.3,70.3
6:42:20,4252,59.4,69.4
6:42:20,5341,60.4,70.4
6:42:20,4548,60.3,70.3
6:42:20,4848,59,69
6:42:20,6441,66,76
6:42:20,5948,66,76
6:42:20,6246,66,76
6:42:29,6443,66,76
6:42:29,4748,65.4,75.4
6:42:29,4345,65.8,75.8
6:42:29,4451,59,69
6:42:29,5151,66,76
6:42:29,3852,66,76
6:42:29,5550,65.4,75.4
6:42:29,6147,64.9,74.9
6:42:29,6045,66,76
6:42:29,5449,65.9,75.9
6:42:29,5542,65.8,75.8
6:42:29,5652,60.4,70.4
6:42:29,4053,65.1,75.1
6:42:29,5853,59.6,69.6
6:42:29,5745,59.7,69.7
6:42:29,6042,59.8,69.8
6:42:29,4546,59.6,69.6
6:42:29,4948,59.3,69.3
6:42:29,5545,59.6,69.6
6:42:29,5646,59.5,69.5
6:42:29,5950,59.6,69.6
6:42:29,4352,59,69
6:42:29,5441,61.5,71.5
6:42:29,4549,59.4,69.4
6:42:29,4849,59,69
6:42:29,6441,66,76
6:42:29,5948,66,76
6:42:29,6246,66,76
6:42:40,6443,66,76
6:42:40,4848,64.8,74.8
6:42:40,4345,65.4,75.4
6:42:40,4352,59,69
6:42:40,5150,66,76
6:42:40,3852,66,76
6:42:40,5550,66,76
6:42:40,6046,65.6,75.6
6:42:40,6045,65.6,75.6
6:42:40,5543,65.5,75.5
6:42:40,5752,60.6,70.6
6:42:40,3954,65,75
6:42:40,5853,59.8,69.8
6:42:40,5753,65.4,75.4
6:42:40,5645,59.8,69.8
6:42:40,6043,60.1,70.1
6:42:40,4645,59.4,69.4
6:42:40,4947,59.7,69.7
6:42:40,5545,59.7,69.7
6:42:40,5950,59.7,69.7
6:42:40,4451,59,69
6:42:40,5441,66,76
6:42:40,4549,59.4,69.4
6:42:40,4948,59.2,69.2
6:42:40,6440,65.8,75.8
6:42:40,3851,65.1,75.1
6:42:40,5948,65.2,75.2
6:42:40,6246,65.8,75.8
6:42:50,6443,66,76
6:42:50,4849,64.8,74.8
6:42:50,4345,65.9,75.9
6:42:50,4352,59.3,69.3
6:42:50,5250,65.5,75.5
6:42:50,3852,66,76
6:42:50,5550,66,76
6:42:50,6046,65.9,75.9
6:42:50,5443,65.4,75.4
6:42:50,5853,59.9,69.9
6:42:50,3954,65.1,75.1
6:42:50,5753,65.7,75.7
6:42:50,5752,65.7,75.7
6:42:50,5545,59.4,69.4
6:42:50,6143,59.7,69.7
6:42:50,4645,59.5,69.5
6:42:50,5047,59.7,69.7
6:42:50,5544,59.6,69.6
6:42:50,5951,59.7,69.7
6:42:50,4451,59.5,69.5
6:42:50,5542,66,76
6:42:50,4650,59,69
6:42:50,5048,59.2,69.2
6:42:50,6440,63.2,73.2
6:42:50,3851,65.3,75.3
6:42:50,5949,65.2,75.2
6:42:50,6246,65.8,75.8
6:43:00,4948,66,76
6:43:00,4242,65.5,75.5
6:43:00,4445,66,76
6:43:00,4252,59.5,69.5
6:43:00,5249,66,76
6:43:00,3852,66,76
6:43:00,5651,66,76
6:43:00,6046,65.8,75.8
6:43:00,5946,65.9,75.9
6:43:00,5443,65.6,75.6
6:43:00,5853,59.6,69.6
6:43:00,3854,65.9,75.9
6:43:00,5752,65.9,75.9
6:43:00,5652,66,76
6:43:00,5544,60.1,70.1
6:43:00,6143,59.8,69.8
6:43:00,4745,59.7,69.7
6:43:00,5046,59.4,69.4
6:43:00,5543,60.9,70.9
6:43:00,5952,59.5,69.5
6:43:00,4450,59.8,69.8
6:43:00,5542,65.8,75.8
6:43:00,4650,59,69
6:43:00,5048,59,69
6:43:00,6440,61.5,71.5
6:43:00,3851,65.1,75.1
6:43:00,5949,65.2,75.2
6:43:00,6246,65.7,75.7
6:43:10,4948,66,76
6:43:10,4242,65.2,75.2
6:43:10,4444,66,76
6:43:10,4152,59.3,69.3
6:43:10,5349,65.7,75.7
6:43:10,3852,66,76
6:43:10,5652,65.9,75.9
6:43:10,5946,65.8,75.8
6:43:10,5846,65.7,75.7
6:43:10,5651,65.5,75.5
6:43:10,5343,65.9,75.9
6:43:10,5953,59.6,69.6
6:43:10,3754,65,75
6:43:10,5653,65.9,75.9
6:43:10,5444,59.7,69.7
6:43:10,6244,59.6,69.6
6:43:10,4746,59.6,69.6
6:43:10,5146,60.2,70.2
6:43:10,5543,61.1,71.1
6:43:10,5952,59.5,69.5
6:43:10,4549,59.6,69.6
6:43:10,5642,65.8,75.8
6:43:10,4649,59.3,69.3
6:43:10,5047,59.4,69.4
6:43:10,6540,59.6,69.6
6:43:10,3851,65,75
6:43:10,5949,65.2,75.2
6:43:10,6246,65.5,75.5
6:43:20,4947,66,76
6:43:20,4243,65.9,75.9
6:43:20,4444,66,76
6:43:20,4152,59.1,69.1
6:43:20,5349,65.5,75.5
6:43:20,5652,65.6,75.6
6:43:20,5946,65.6,75.6
6:43:20,5847,65.6,75.6
6:43:20,5342,65.9,75.9
6:43:20,6053,61.6,71.6
6:43:20,3754,65.1,75.1
6:43:20,5653,65.8,75.8
6:43:20,5344,60.8,70.8
6:43:20,6245,65.4,75.4
6:43:20,4747,59.5,69.5
6:43:20,5145,61.2,71.2
6:43:20,5642,66,76
6:43:20,5444,60.8,70.8
6:43:20,4549,59.6,69.6
6:43:20,4749,59,69
6:43:20,5046,59.5,69.5
6:43:20,6540,60,70
6:43:20,3851,65.1,75.1
6:43:20,5949,65.2,75.2
6:43:30,4947,66,76
6:43:30,4243,66,76
6:43:30,4443,66,76
6:43:30,4152,64.9,74.9
6:43:30,5449,66,76
6:43:30,5653,65.9,75.9
6:43:30,5847,65.6,75.6
6:43:30,5747,65.3,75.3
6:43:30,5242,66,76
6:43:30,6053,65.7,75.7
6:43:30,3754,66,76
6:43:30,5553,65.7,75.7
6:43:30,5554,66,76
6:43:30,5344,61,71
6:43:30,6145,59.6,69.6
6:43:30,4747,59.5,69.5
6:43:30,5245,59.6,69.6
6:43:30,5542,61.3,71.3
6:43:30,4548,59.5,69.5
6:43:30,5741,65.6,75.6
6:43:30,4849,59,69
6:43:30,5046,59.4,69.4
6:43:30,6640,59.4,69.4
6:43:30,3851,65.3,75.3
6:43:30,5949,65.2,75.2
6:43:30,6245,65.4,75.4
6:43:40,4947,66,76
6:43:40,4244,65.3,75.3
6:43:40,4543,66,76
6:43:40,4053,65,75
6:43:40,5450,65.5,75.5
6:43:40,5653,65.6,75.6
6:43:40,5747,65.3,75.3
6:43:40,5746,65.4,75.4
6:43:40,5241,66,76
6:43:40,6054,65.6,75.6
6:43:40,3753,66,76
6:43:40,5554,66,76
6:43:40,5553,66,76
6:43:40,5245,61.3,71.3
6:43:40,6146,59.6,69.6
6:43:40,4748,59.7,69.7
6:43:40,5244,61.4,71.4
6:43:40,5541,60.8,70.8
6:43:40,4548,59.2,69.2
6:43:40,5741,66,76
6:43:40,4848,59,69
6:43:40,5046,59.7,69.7
6:43:40,6641,59.6,69.6
6:43:40,3851,65.2,75.2
6:43:40,6049,65.3,75.3
6:43:40,6245,65.3,75.3
6:43:40,5859,65.6,75.6
6:43:50,4947,66,76
6:43:50,4244,65.8,75.8
6:43:50,4543,66,76
6:43:50,4053,65.1,75.1
6:43:50,5550,66,76
6:43:50,5554,65.9,75.9
6:43:50,5746,65.3,75.3
6:43:50,5646,65.3,75.3
6:43:50,5340,65.6,75.6
6:43:50,6054,65.9,75.9
6:43:50,3752,66,76
6:43:50,5553,66,76
6:43:50,5453,66,76
6:43:50,5145,61.3,71.3
6:43:50,6147,59.2,69.2
6:43:50,4749,59.4,69.4
6:43:50,5344,59.4,69.4
6:43:50,5441,61.8,71.8
6:43:50,5245,59.9,69.9
6:43:50,4647,59.4,69.4
6:43:50,5841,65.8,75.8
6:43:50,4948,59,69
6:43:50,6741,59.5,69.5
6:43:50,3850,65.1,75.1
6:43:50,6049,65.2,75.2
6:43:50,6245,59.7,69.7
6:43:50,5859,65.9,75.9
6:44:00,4947,66,76
6:44:00,4345,65.2,75.2
6:44:00,4543,66,76
6:44:00,4054,65.1,75.1
6:44:00,5550,66,76
6:44:00,5553,66,76
6:44:00,5646,66,76
6:44:00,5554,65.9,75.9
6:44:00,5340,65.4,75.4
6:44:00,6055,66,76
6:44:00,3852,66,76
6:44:00,5453,66,76
6:44:00,5145,66,76
6:44:00,6147,64.9,74.9
6:44:00,4649,59.1,69.1
6:44:00,5444,60.7,70.7
6:44:00,5441,66,76
6:44:00,4647,59.3,69.3
6:44:00,5941,65.4,75.4
6:44:00,5245,60.1,70.1
6:44:00,6742,59.8,69.8
6:44:00,3850,65.1,75.1
6:44:00,6049,62.8,72.8
6:44:00,6245,59.5,69.5
6:44:00,5859,66,76
