Vertiport,Class,Angle_deg,Label,Category,X_cm,Y_cm,Z_cm,X_m,Y_m,Z_m,Yaw_deg,pt_lat_deg,pt_lon_deg,pt_h_m
광화문,hub,130,TAXI 2,TAXI,-48351.08375,-18064.62341,3538.119375,-483.5108375,-180.6462341,35.38119375,130,37.56846628,126.9730094,37.99497372
광화문,hub,130,TAXI 1,TAXI,-50197.62393,-15864.0025,3538.119375,-501.9762393,-158.640025,35.38119375,130,37.56826791,126.9728003,37.97982069
강남,hub,69,GATE 8,GATE,400872.1746,784359.0486,1647.242956,4008.721746,7843.590486,16.47242956,159,37.49610668,127.0237426,35.15844533
강남,hub,69,GATE 7,GATE,401501.9087,785999.5621,1647.242956,4015.019087,7859.995621,16.47242956,159,37.49595877,127.0238136,35.18097077
강남,hub,69,GATE 6,GATE,402107.0112,787575.9078,1647.242956,4021.070112,7875.759078,16.47242956,159,37.49581665,127.0238818,35.20266088
강남,hub,69,GATE 5,GATE,402730.473,789200.0812,1647.242956,4027.30473,7892.000812,16.47242956,159,37.49567021,127.0239521,35.22505598
강남,hub,69,GATE 4,GATE,396933.7335,785919.1606,1647.242966,3969.337335,7859.191606,16.47242966,-21,37.49596623,127.0232971,35.12843457
강남,hub,69,GATE 3,GATE,397546.9908,787516.7503,1647.242966,3975.469908,7875.167503,16.47242966,-21,37.49582219,127.0233663,35.15037149
강남,hub,69,GATE 2,GATE,398152.2808,789093.5848,1647.242966,3981.522808,7890.935848,16.47242966,-21,37.49568002,127.0234345,35.17206855
강남,hub,69,GATE 1,GATE,398760.3817,790677.7418,1647.242966,3987.603817,7906.777418,16.47242966,-21,37.49553719,127.0235031,35.19391155
강남,hub,69,FATO 2,FATO,403653.305,791895.2577,1647.242956,4036.53305,7918.952577,16.47242956,69,37.49542722,127.0240561,35.26104916
강남,hub,69,FATO 1,FATO,399786.5671,793351.0462,1647.242966,3997.865671,7933.510462,16.47242966,69,37.49529617,127.0236188,35.23087482
강남,hub,69,TAXI 5,TAXI,398844.1737,785137.5252,1647.242956,3988.441737,7851.375252,16.47242956,69,37.4960366,127.0235132,35.142724
강남,hub,69,TAXI 4,TAXI,399467.7574,786762.0158,1647.242956,3994.677574,7867.620158,16.47242956,69,37.49589014,127.0235835,35.16502933
강남,hub,69,TAXI 3,TAXI,400077.6723,788350.8985,1647.242956,4000.776723,7883.508985,16.47242956,69,37.49574688,127.0236523,35.1868918
강남,hub,69,TAXI 2,TAXI,400688.2928,789941.6193,1647.242956,4006.882928,7899.416193,16.47242956,69,37.49560346,127.0237211,35.20882518
강남,hub,69,TAXI 1,TAXI,401717.7787,792623.5219,1647.242956,4017.177787,7926.235219,16.47242956,69,37.49536166,127.0238372,35.2459075
가산,hub,87,GATE 8,GATE,-878245.436,864820.7479,1236.729665,-8782.45436,8648.207479,12.36729665,177,37.48881978,126.8791277,32.32517653
가산,hub,87,GATE 7,GATE,-878153.4698,866575.5675,1236.729665,-8781.534698,8665.755675,12.36729665,177,37.4886616,126.8791382,32.34306099
가산,hub,87,GATE 6,GATE,-878065.1008,868261.7483,1236.729665,-8780.651008,8682.617483,12.36729665,177,37.48850962,126.8791483,32.36029169
가산,hub,87,GATE 5,GATE,-877974.0506,869999.0892,1236.729665,-8779.740506,8699.990892,12.36729665,177,37.48835302,126.8791587,32.37809213
가산,hub,87,GATE 4,GATE,-882473.2171,865087.4573,1236.729675,-8824.732171,8650.874573,12.36729675,-3,37.48879535,126.8786498,32.3647701
가산,hub,87,GATE 3,GATE,-882383.6572,866796.3624,1236.729675,-8823.836572,8667.963624,12.36729675,-3,37.48864131,126.87866,32.38218731
가산,hub,87,GATE 2,GATE,-882295.2608,868483.0659,1236.729675,-8822.952608,8684.830659,12.36729675,-3,37.48848927,126.8786701,32.39942343
가산,hub,87,GATE 1,GATE,-882206.454,870177.6023,1236.729675,-8822.06454,8701.776023,12.36729675,-3,37.48833653,126.8786803,32.4167848
가산,hub,87,FATO 2,FATO,-877929.2405,872847.5252,1236.729665,-8779.292405,8728.475252,12.36729665,87,37.48809625,126.8791639,32.40828393
가산,hub,87,FATO 1,FATO,-882056.5901,873037.1746,1236.729675,-8820.565901,8730.371746,12.36729675,87,37.48807877,126.8786974,32.44618532
가산,hub,87,TAXI 5,TAXI,-880414.742,864934.4364,1236.729665,-8804.14742,8649.344364,12.36729665,87,37.48880933,126.8788825,32.34521087
가산,hub,87,TAXI 4,TAXI,-880323.6739,866672.1167,1236.729665,-8803.236739,8666.721167,12.36729665,87,37.4886527,126.8788929,32.36292047
가산,hub,87,TAXI 3,TAXI,-880234.6021,868371.708,1236.729665,-8802.346021,8683.71708,12.36729665,87,37.4884995,126.8789031,32.38028798
가산,hub,87,TAXI 2,TAXI,-880145.4272,870073.2655,1236.729665,-8801.454272,8700.732655,12.36729665,87,37.48834613,126.8789132,32.39772125
가산,hub,87,TAXI 1,TAXI,-879995.0814,872942.0351,1236.729665,-8799.950814,8729.420351,12.36729665,87,37.48808754,126.8789304,32.42721663
마곡,hub,45,GATE 8,GATE,-1644627.389,35123.85416,43.663179,-16446.27389,351.2385416,0.43663179,135,37.56349662,126.7923428,34.59940806
마곡,hub,45,GATE 7,GATE,-1643384.841,36366.40189,43.663179,-16433.84841,363.6640189,0.43663179,135,37.56338483,126.7924836,34.57076435
마곡,hub,45,GATE 6,GATE,-1642190.895,37560.34801,43.663179,-16421.90895,375.6034801,0.43663179,135,37.56327741,126.7926189,34.54328666
마곡,hub,45,GATE 5,GATE,-1640960.724,38790.51945,43.663179,-16409.60724,387.9051945,0.43663179,135,37.56316674,126.7927583,34.51502206
마곡,hub,45,GATE 4,GATE,-1647590.779,38150.99566,43.663189,-16475.90779,381.5099566,0.43663189,-45,37.56322322,126.792008,34.65342235
마곡,hub,45,GATE 3,GATE,-1646380.743,39361.03233,43.663189,-16463.80743,393.6103233,0.43663189,-45,37.56311436,126.7921451,34.62552901
마곡,hub,45,GATE 2,GATE,-1645186.426,40555.34863,43.663189,-16451.86426,405.5534863,0.43663189,-45,37.56300691,126.7922804,34.59804309
마곡,hub,45,GATE 1,GATE,-1643986.564,41755.21117,43.663189,-16439.86564,417.5521117,0.43663189,-45,37.56289897,126.7924164,34.57047461
마곡,hub,45,FATO 2,FATO,-1639021.448,40877.33609,43.663179,-16390.21448,408.7733609,0.43663179,45,37.56297897,126.7929781,34.47021751
마곡,hub,45,FATO 1,FATO,-1641961.766,43780.00906,43.663189,-16419.61766,437.8000906,0.43663189,45,37.5627168,126.7926459,34.52405454
마곡,hub,45,TAXI 5,TAXI,-1646163.425,36659.89021,43.663179,-16461.63425,366.5989021,0.43663179,45,37.56335788,126.7921692,34.62744964
마곡,hub,45,TAXI 4,TAXI,-1644933.013,37890.3019,43.663179,-16449.33013,378.903019,0.43663179,45,37.56324719,126.7923087,34.59908563
마곡,hub,45,TAXI 3,TAXI,-1643729.571,39093.74371,43.663179,-16437.29571,390.9374371,0.43663179,45,37.56313892,126.792445,34.57138928
마곡,hub,45,TAXI 2,TAXI,-1642524.737,40298.5777,43.663179,-16425.24737,402.985777,0.43663179,45,37.56303053,126.7925816,34.54370642
마곡,hub,45,TAXI 1,TAXI,-1640493.427,42329.88799,43.663179,-16404.93427,423.2988799,0.43663179,45,37.56284778,126.7928118,34.49713716
망우,hub,344,GATE 8,GATE,943278.9358,-338536.7759,673.245659,9432.789358,-3385.367759,6.73245659,434,37.59727686,127.0852691,38.5112381
망우,hub,344,GATE 7,GATE,944968.0916,-339021.1336,673.245659,9449.680916,-3390.211336,6.73245659,434,37.59732034,127.0854604,38.54883788
망우,hub,344,GATE 6,GATE,946591.177,-339486.5458,673.245659,9465.91177,-3394.865458,6.73245659,434,37.59736212,127.0856442,38.58501254
망우,hub,344,GATE 5,GATE,948263.5081,-339966.0791,673.245659,9482.635081,-3399.660791,6.73245659,434,37.59740517,127.0858337,38.62233147
망우,hub,344,GATE 4,GATE,944489.8533,-334477.3491,673.245669,9444.898533,-3344.773491,6.73245669,254,37.59691081,127.0854054,38.50164236
망우,hub,344,GATE 3,GATE,946134.8126,-334949.0336,673.245669,9461.348126,-3349.490336,6.73245669,254,37.59695315,127.0855917,38.53825873
망우,hub,344,GATE 2,GATE,947758.4012,-335414.5901,673.245669,9477.584012,-3354.145901,6.73245669,254,37.59699495,127.0857756,38.57444438
망우,hub,344,GATE 1,GATE,949389.5296,-335882.3087,673.245669,9493.895296,-3358.823087,6.73245669,254,37.59703694,127.0859604,38.61084305
망우,hub,344,FATO 2,FATO,951028.8588,-340650.4994,673.245659,9510.288588,-3406.504994,6.73245659,344,37.59746657,127.0861469,38.68323875
망우,hub,344,FATO 1,FATO,952142.0992,-336671.5953,673.245669,9521.420992,-3366.715953,6.73245669,344,37.59710779,127.0862721,38.67236899
망우,hub,344,TAXI 5,TAXI,943877.6981,-336448.6435,673.245659,9438.776981,-3364.486435,6.73245659,344,37.59708857,127.0853365,38.50578758
망우,hub,344,TAXI 4,TAXI,945550.3559,-336928.2705,673.245659,9455.503559,-3369.282705,6.73245659,344,37.59713162,127.0855259,38.54301979
망우,hub,344,TAXI 3,TAXI,947186.35,-337397.3843,673.245659,9471.8635,-3373.973843,6.73245659,344,37.59717374,127.0857112,38.57948176
망우,hub,344,TAXI 2,TAXI,948824.2367,-337867.0407,673.245659,9488.242367,-3378.670407,6.73245659,344,37.5972159,127.0858967,38.61603136
망우,hub,344,TAXI 1,TAXI,951585.6595,-338658.866,673.245659,9515.856595,-3386.58866,6.73245659,344,37.59728699,127.0862095,38.67775573
수서,hub,222,GATE 8,GATE,1077251.324,877829.5123,1392.158018,10772.51324,8778.295123,13.92158018,312,37.48762294,127.1001925,46.17864207
수서,hub,222,GATE 7,GATE,1075945.45,876653.6974,1392.158018,10759.4545,8766.536974,13.92158018,312,37.48772909,127.1000451,46.13728202
수서,hub,222,GATE 6,GATE,1074690.653,875523.8738,1392.158018,10746.90653,8755.238738,13.92158018,312,37.48783108,127.0999035,46.09758537
수서,hub,222,GATE 5,GATE,1073397.786,874359.7705,1392.158018,10733.97786,8743.597705,13.92158018,312,37.48793617,127.0997575,46.05673107
수서,hub,222,GATE 4,GATE,1080052.225,874651.4275,1392.158028,10800.52225,8746.514275,13.92158028,132,37.48790909,127.1005097,46.20586446
수서,hub,222,GATE 3,GATE,1078780.518,873506.3776,1392.158028,10787.80518,8735.063776,13.92158028,132,37.48801246,127.1003662,46.1655875
수서,hub,222,GATE 2,GATE,1077525.333,872376.2038,1392.158028,10775.25333,8723.762038,13.92158028,132,37.48811448,127.1002245,46.12587884
수서,hub,222,GATE 1,GATE,1076264.319,871240.7815,1392.158028,10762.64319,8712.407815,13.92158028,132,37.48821698,127.1000822,46.08603083
수서,hub,222,FATO 2,FATO,1071351.952,872377.3076,1392.158018,10713.51952,8723.773076,13.92158018,222,37.48811511,127.0995267,45.99067295
수서,hub,222,FATO 1,FATO,1074136.326,869324.7283,1392.158028,10741.36326,8693.247283,13.92158028,222,37.48838995,127.0998421,46.01888873
수서,hub,222,TAXI 5,TAXI,1078704.865,876215.1914,1392.158018,10787.04865,8762.151914,13.92158018,222,37.48776829,127.1003571,46.19311148
수서,hub,222,TAXI 4,TAXI,1077411.745,875050.8607,1392.158018,10774.11745,8750.508607,13.92158018,222,37.4878734,127.1002112,46.15215532
수서,hub,222,TAXI 3,TAXI,1076146.969,873912.0515,1392.158018,10761.46969,8739.120515,13.92158018,222,37.4879762,127.1000684,46.11214284
수서,hub,222,TAXI 2,TAXI,1074880.73,872771.9248,1392.158018,10748.8073,8727.719248,13.92158018,222,37.48807913,127.0999255,46.07212959
수서,hub,222,TAXI 1,TAXI,1072745.893,870849.7089,1392.158018,10727.45893,8708.497089,13.92158018,222,37.48825265,127.0996846,46.00477166
